,bruises,odor,ring-number,ring-type,spore-print-color,population,habitat,cap,gill,stalk
2777,1,5,1,4,2,4,0,-0.17428931225885164,0.35288395537379746,-1.0880148803615513
1707,1,6,1,4,3,4,5,1.0076061055857122,-1.09383488356835,-1.198062696213186
5172,1,2,1,4,1,3,1,-0.08317576815685446,-0.026432796589665127,-0.16518891261085913
5249,0,2,1,2,1,5,1,1.8786270236620188,-0.21609117257139643,2.6461535274950068
5757,1,5,2,0,7,1,6,-1.4933031881943875,1.301175835282454,-0.665518582764133
3474,1,5,1,4,2,4,0,-0.4025213144518212,1.1115174593007227,-1.3820642626977904
6528,0,8,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.06501591182344083
7868,0,2,1,0,7,4,2,-0.20480987427217634,-2.0421267634770066,-0.30206250083506786
5855,1,5,2,4,5,4,3,0.8569091785348343,1.301175835282454,-0.8430332872471509
854,0,5,1,4,2,4,5,-1.1143742589505403,-1.09383488356835,-1.198062696213186
5685,0,2,1,2,1,4,0,1.8786270236620188,0.7322007073372602,2.6461535274950068
6363,0,7,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.0880967125335141
4737,0,2,1,2,1,5,4,0.8334019219704508,-0.026432796589665127,1.4699559981500512
4097,0,2,1,2,1,4,4,1.8786270236620188,-0.026432796589665127,4.393998479477928
2160,1,5,1,4,2,5,0,-1.584416732296385,1.1115174593007227,-0.2058667333528342
698,1,6,1,4,3,4,5,-0.7964864537333425,-0.7145181316048876,-1.198062696213186
8036,0,5,1,4,0,4,2,0.14359849295834642,1.8900318162055154,0.5051951659026519
2999,1,5,1,4,3,4,0,-0.4025213144518212,1.1115174593007227,-1.0880148803615513
3696,1,5,1,4,3,4,0,1.0076061055857122,0.7322007073372602,0.08544075864431919
1636,1,6,1,4,3,4,1,1.3104577007652365,-0.7145181316048876,-1.198062696213186
7280,0,5,2,4,7,2,1,-0.09966971927229715,1.8623206534617112,-0.1344226114162668
7554,0,7,1,0,7,4,2,0.14359849295834642,-2.0421267634770066,-0.913242066217619
3457,0,1,1,4,2,3,0,-0.8875999978353397,-1.1016651933342867,-0.8430332872471509
3581,0,2,1,2,1,4,1,-1.7586209159116462,-0.21609117257139643,4.393998479477928
1291,0,5,1,0,3,0,1,-1.7586209159116462,1.2933455255165174,-0.5202183215768948
4659,0,2,1,2,1,4,4,-0.7133958142200783,-0.21609117257139643,3.217800950132971
6585,0,8,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.9105001758785335
5616,0,2,1,2,1,4,1,1.8786270236620188,-0.21609117257139643,1.4699559981500512
1853,1,5,1,4,2,4,0,-1.584416732296385,0.7322007073372602,-1.0880148803615513
5232,0,2,1,2,1,4,1,0.46849960362448534,-0.026432796589665127,3.217800950132971
3763,1,5,1,4,2,4,0,-0.34849349587411305,1.1115174593007227,-1.0880148803615513
3304,0,2,1,2,1,4,1,-1.7586209159116462,-0.21609117257139643,3.217800950132971
7982,0,8,1,0,7,4,0,0.14359849295834642,-2.0421267634770066,-0.6191926838813802
5727,0,5,1,0,7,4,2,-0.17428931225885164,0.4156018145195639,1.2559902098484974
3743,1,5,1,4,3,4,0,0.6591977383551894,1.301175835282454,-0.21683429470917706
3445,1,5,1,4,3,4,0,0.8334019219704508,0.35288395537379746,-1.0907567707006371
1998,0,5,1,0,2,0,1,-0.7964864537333425,0.7243703975713236,0.5419736211188371
663,1,6,1,4,3,3,1,-0.7964864537333425,-1.2834932595500816,-1.198062696213186
4779,0,1,1,4,2,4,0,-0.6222822701180812,-1.1016651933342867,-0.8430332872471509
5353,1,2,1,4,1,3,5,0.4394367826889296,-0.026432796589665127,-0.16518891261085913
7885,0,2,1,0,7,4,0,-0.20480987427217634,-2.0421267634770066,-1.2045495582147725
3748,1,5,1,4,3,4,0,-0.5226976794893742,1.301175835282454,-1.3820642626977904
4413,0,2,1,2,1,4,4,-0.34849349587411305,-0.026432796589665127,0.8818572334775732
4744,0,2,1,2,1,5,4,0.46849960362448534,-0.026432796589665127,1.4699559981500512
5530,0,8,1,0,7,4,4,-0.4025213144518212,-2.0421267634770066,0.2290334705127982
5575,1,2,1,4,1,4,1,-1.4933031881943875,-0.026432796589665127,-1.3820642626977904
709,1,0,1,4,2,2,3,2.8187119703537076,-0.21609117257139643,-1.020547991730168
7526,0,5,1,4,3,1,2,-0.7964864537333425,1.8900318162055154,0.5051951659026519
1282,0,5,1,0,2,3,1,-0.8875999978353397,0.9140287735530548,-0.674901728968094
5864,0,8,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,-0.0880967125335141
5068,0,2,1,2,1,4,1,-0.7133958142200783,-0.026432796589665127,3.217800950132971
2675,1,5,1,4,2,4,0,-0.17428931225885164,1.1115174593007227,-0.796707388364398
6776,0,8,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.3048043911741535
4029,0,2,1,2,1,4,0,-0.5767254980670828,0.7322007073372602,1.4644722174718798
1306,0,5,1,0,3,3,1,-0.17428931225885164,1.2933455255165174,-0.5202183215768948
5496,0,2,1,2,1,4,1,1.8786270236620188,-0.026432796589665127,2.6461535274950068
5504,1,5,2,0,7,1,6,-1.0993380489128666,1.301175835282454,0.8047283289170621
7392,0,7,1,0,7,4,2,0.14359849295834642,-2.0421267634770066,-0.6734535868669065
2237,0,5,1,0,2,3,1,-0.34849349587411305,0.5347120215895923,-0.674901728968094
3302,1,5,1,4,3,5,0,0.8334019219704508,1.1115174593007227,0.08544075864431919
5592,0,2,1,2,1,4,4,1.8786270236620188,0.7322007073372602,2.6461535274950068
7515,0,7,1,0,7,4,0,0.5375636322398677,-2.0421267634770066,-0.9105001758785335
2038,0,5,1,0,2,0,1,-0.9706906373486036,0.9140287735530548,-1.7370936716638257
1529,0,5,1,0,2,0,1,-0.09966971927229715,0.9140287735530548,0.5419736211188371
1663,1,3,1,4,2,2,1,0.07453446434296443,0.35288395537379746,-1.020547991730168
5450,1,2,1,4,1,4,5,-0.9706906373486036,1.301175835282454,-1.3820642626977904
8017,0,5,2,4,7,2,1,1.4626123688938824,0.34505364560786106,0.47401506362719864
8047,0,8,1,0,7,4,0,-0.20480987427217634,-2.0421267634770066,-0.38214609486975315
3627,0,1,1,4,3,3,0,-1.4102125486811237,-1.662810011513544,-0.8430332872471509
5739,1,2,1,4,1,3,5,-0.08317576815685446,1.301175835282454,-0.3198723200020583
5147,0,8,1,0,7,4,0,-0.4025213144518212,-2.0421267634770066,-0.5961118831713068
4891,0,2,1,2,1,4,4,-0.5767254980670828,-0.026432796589665127,4.393998479477928
2693,1,5,1,4,2,4,0,-0.4025213144518212,0.7322007073372602,-1.0907567707006371
3060,0,2,1,2,1,5,0,-1.7586209159116462,0.7322007073372602,1.4699559981500512
1597,0,5,1,0,2,0,1,-0.9706906373486036,1.2933455255165174,-0.5202183215768948
6700,0,2,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.3048043911741535
2729,1,5,1,4,3,5,0,-0.4025213144518212,1.1115174593007227,-1.3820642626977904
2625,1,5,1,4,3,4,0,-1.7586209159116462,1.301175835282454,-0.2058667333528342
5915,0,2,1,2,1,5,1,1.8786270236620188,-0.21609117257139643,4.393998479477928
3157,1,5,1,4,2,4,0,-0.7509296816823438,0.35288395537379746,-1.0880148803615513
3314,1,5,1,4,2,5,0,0.8334019219704508,1.1115174593007227,-1.0880148803615513
1722,0,5,1,0,3,0,1,-1.584416732296385,0.5347120215895923,-0.674901728968094
5279,0,2,1,2,1,5,4,0.6967316058174551,-0.21609117257139643,3.2287685114893145
6668,0,4,0,3,7,1,0,0.014951081394083694,2.838323696114173,2.5689349579657863
1059,0,5,1,0,3,3,1,-1.584416732296385,0.5347120215895923,-1.7370936716638257
4636,0,2,1,2,1,4,4,0.46849960362448534,0.7322007073372602,2.6461535274950068
3242,0,1,1,4,2,3,0,-0.09966971927229715,-0.7145181316048876,-0.8430332872471509
1678,0,5,1,0,2,0,1,0.6136409663041908,0.9140287735530548,-1.7370936716638257
6892,0,2,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-0.5961118831713068
6374,0,8,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.3048043911741535
7574,0,7,1,0,7,4,2,0.5375636322398677,-2.0421267634770066,0.22629158017371254
6628,0,8,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.3794042045306674
1757,0,5,1,0,2,3,1,-1.584416732296385,0.9140287735530548,-1.7370936716638257
6019,0,8,1,0,7,4,4,0.14359849295834642,-2.0421267634770066,-0.0880967125335141
4191,0,2,1,2,1,4,4,-0.34849349587411305,-0.21609117257139643,1.4644722174718798
5116,0,8,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,-0.010755008837914495
563,0,5,1,0,2,3,1,-0.8875999978353397,0.9140287735530548,-0.5202183215768948
7408,0,8,1,0,7,4,2,0.18915526500934482,-2.0421267634770066,-0.913242066217619
2790,1,5,1,4,3,5,0,-0.34849349587411305,0.7322007073372602,-0.21683429470917706
863,1,0,1,4,3,2,1,0.2942954200092241,-0.21609117257139643,-1.020547991730168
7742,0,7,1,0,7,4,4,0.14359849295834642,-2.0421267634770066,-0.3048043911741535
7858,0,5,2,4,7,2,1,-1.7586209159116462,1.8623206534617112,-0.665518582764133
1484,1,3,1,4,2,5,1,1.8786270236620188,0.35288395537379746,-1.9066733720440707
7035,0,5,2,4,7,3,1,-1.7586209159116462,0.34505364560786106,-0.665518582764133
7721,1,5,2,4,7,4,4,-0.4025213144518212,1.301175835282454,-0.8430332872471509
5977,1,2,1,4,1,3,1,-0.08317576815685446,1.301175835282454,-0.3198723200020583
5134,1,5,2,0,7,1,6,0.14359849295834642,1.301175835282454,0.7910188772216338
206,1,0,1,4,3,2,1,2.2505426474569252,0.35288395537379746,-1.020547991730168
4488,0,2,1,2,1,4,0,0.46849960362448534,0.7322007073372602,3.217800950132971
6938,0,5,2,4,7,2,1,2.2505426474569252,1.2933455255165174,-0.665518582764133
870,1,0,1,4,2,5,4,1.0076061055857122,0.7322007073372602,-1.9066733720440707
4493,0,2,1,2,1,5,4,-0.5767254980670828,0.7322007073372602,1.4699559981500512
6910,0,5,1,4,4,1,2,-0.7964864537333425,2.0796901921872464,0.5051951659026519
502,1,3,1,4,2,2,3,-0.09966971927229715,-0.21609117257139643,-1.020547991730168
7385,0,5,2,4,7,2,1,2.2505426474569252,1.8623206534617112,-0.05708090772066722
1028,1,3,1,4,2,2,3,0.46849960362448534,0.16322557939206617,-1.020547991730168
3840,0,2,1,2,1,4,4,-1.7586209159116462,-0.026432796589665127,3.217800950132971
2690,0,5,1,0,3,0,1,0.6136409663041908,0.9140287735530548,-1.7370936716638257
5581,0,2,1,0,7,4,0,-0.4025213144518212,-2.0421267634770066,0.5203409625099515
6756,0,2,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,-0.38214609486975315
7906,0,2,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,-0.3048043911741535
5056,0,2,1,2,1,5,1,-0.5767254980670828,-0.026432796589665127,3.2287685114893145
1570,0,5,1,0,2,0,1,-0.17428931225885164,0.7243703975713236,-0.674901728968094
2773,1,5,1,4,2,4,0,-0.4025213144518212,1.1115174593007227,0.959363234635779
5991,0,2,1,0,7,4,0,-0.4025213144518212,-2.0421267634770066,0.2290334705127982
2731,1,5,1,4,3,5,0,-0.17428931225885164,0.35288395537379746,-0.2058667333528342
6242,0,2,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.0880967125335141
804,1,0,1,4,3,2,1,2.6445077867384463,0.16322557939206617,-1.020547991730168
5847,0,5,1,1,1,4,0,1.3560144728162347,-0.3352013796414249,0.3966733599315991
3645,1,5,1,4,2,5,0,-0.34849349587411305,1.1115174593007227,-0.796707388364398
2454,1,5,1,4,2,5,0,-1.9328250995269078,0.7322007073372602,-1.0880148803615513
4598,0,2,1,2,1,4,1,-0.7133958142200783,0.7322007073372602,4.393998479477928
7215,0,7,1,0,7,4,4,0.18915526500934482,-2.0421267634770066,-0.5961118831713068
3104,0,1,1,4,2,3,0,-0.9706906373486036,-1.1016651933342867,-0.8430332872471509
7073,1,5,2,4,7,5,4,0.09102841545840691,1.301175835282454,-0.8430332872471509
4875,0,2,1,2,1,5,0,-0.34849349587411305,0.7322007073372602,2.052570982144358
5959,1,2,1,4,1,3,1,-0.9706906373486036,0.7322007073372602,-0.16518891261085913
200,1,3,1,4,3,3,1,0.46849960362448534,1.301175835282454,-1.020547991730168
6278,0,2,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,0.22629158017371254
3099,1,5,1,4,3,5,0,-0.5226976794893742,1.1115174593007227,0.959363234635779
6184,0,7,1,0,7,4,2,-0.7509296816823438,-2.0421267634770066,0.5203409625099515
7161,0,7,1,0,7,4,0,0.14359849295834642,-2.0421267634770066,-0.913242066217619
2278,1,5,1,4,3,4,0,-1.7586209159116462,0.35288395537379746,-1.3820642626977904
3561,1,5,1,4,2,5,0,0.8334019219704508,0.7322007073372602,0.08544075864431919
5892,1,2,1,4,1,4,5,1.3104577007652365,-0.026432796589665127,0.897003030084873
4474,0,2,1,2,1,4,1,1.8786270236620188,-0.026432796589665127,3.217800950132971
6432,0,8,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,-0.6191926838813802
4514,0,2,1,2,1,4,4,0.6967316058174551,-0.026432796589665127,2.052570982144358
5794,0,5,1,0,7,4,2,1.0076061055857122,0.4156018145195639,1.1013068024572987
391,1,3,1,4,2,2,3,0.07453446434296443,-0.21609117257139643,-1.020547991730168
6736,0,8,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,0.5203409625099515
5618,1,2,1,4,1,4,5,-1.4933031881943875,0.7322007073372602,-0.3198723200020583
5258,1,2,1,4,1,3,5,0.4394367826889296,1.301175835282454,-0.16518891261085913
7230,0,4,0,3,7,1,0,0.6591977383551894,1.490834211264185,2.5689349579657863
1495,0,5,1,0,2,3,1,-0.17428931225885164,0.9140287735530548,-1.7370936716638257
2695,1,5,1,4,3,5,0,-1.9328250995269078,0.35288395537379746,0.959363234635779
2027,1,5,1,4,3,4,0,-1.584416732296385,0.35288395537379746,-1.0880148803615513
5248,1,5,2,4,5,4,1,2.6445077867384463,1.301175835282454,-0.8430332872471509
5463,1,5,2,0,7,1,6,-0.20480987427217634,-0.4057495485531277,0.7910188772216338
2568,1,5,1,4,3,4,0,-0.34849349587411305,0.7322007073372602,0.959363234635779
64,1,3,1,4,3,3,1,2.6445077867384463,0.35288395537379746,-1.020547991730168
3884,1,5,1,4,3,5,0,1.0076061055857122,1.1115174593007227,-0.21683429470917706
2062,0,5,1,0,3,3,1,-0.34849349587411305,1.2933455255165174,-0.5202183215768948
5276,1,2,1,4,1,4,5,-0.9706906373486036,-0.026432796589665127,-1.3820642626977904
7208,0,5,2,4,7,2,1,-0.8185359692199575,0.34505364560786106,0.47401506362719864
492,1,6,1,4,3,4,5,-0.7964864537333425,-1.2834932595500816,-1.198062696213186
379,1,0,1,4,3,3,1,2.8187119703537076,0.16322557939206617,-1.020547991730168
6331,0,5,2,4,7,3,1,-1.7586209159116462,1.8623206534617112,-0.1344226114162668
4859,1,5,2,0,7,1,6,1.0076061055857122,-0.4057495485531277,0.7910188772216338
6360,0,2,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.6191926838813802
3993,0,1,1,4,3,3,0,-1.7586209159116462,0.22594343853783255,-0.8430332872471509
4887,0,2,1,2,1,5,4,1.8786270236620188,-0.21609117257139643,2.052570982144358
1076,0,5,1,4,3,5,5,-0.17428931225885164,-0.7145181316048876,-1.198062696213186
878,1,3,1,4,3,5,1,1.8786270236620188,1.301175835282454,-1.9066733720440707
337,1,3,1,4,3,3,1,2.4247468310721865,0.35288395537379746,-1.020547991730168
7916,0,5,2,4,7,2,1,-1.7586209159116462,1.8623206534617112,-0.1344226114162668
6863,0,8,1,0,7,4,4,1.0076061055857122,-2.0421267634770066,-0.913242066217619
7892,0,8,1,0,7,4,4,0.14359849295834642,-2.0421267634770066,-1.2045495582147725
6439,0,2,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-0.3048043911741535
7869,0,2,1,0,7,4,2,0.18915526500934482,-2.0421267634770066,-0.010755008837914495
1016,1,3,1,4,3,3,1,1.0076061055857122,0.35288395537379746,-1.9066733720440707
1275,1,6,1,4,2,3,5,1.3104577007652365,-1.2834932595500816,-1.198062696213186
3798,1,5,1,4,3,4,0,-0.34849349587411305,1.1115174593007227,-0.2058667333528342
7629,0,7,1,0,7,4,2,0.5375636322398677,-2.0421267634770066,-1.2045495582147725
4551,0,2,1,2,1,4,4,0.6967316058174551,0.7322007073372602,4.393998479477928
3342,1,5,1,4,2,4,0,-0.34849349587411305,1.1115174593007227,0.959363234635779
4911,1,5,2,0,7,1,6,0.2652325990736682,1.301175835282454,0.8047283289170621
6413,0,7,1,0,7,4,2,0.2652325990736682,-2.0421267634770066,-0.0880967125335141
995,0,5,1,0,2,0,1,1.3104577007652365,0.9140287735530548,0.5419736211188371
1981,0,5,1,0,2,3,1,-0.8875999978353397,0.5347120215895923,0.5419736211188371
4297,0,2,1,2,1,5,4,-0.34849349587411305,0.7322007073372602,3.2287685114893145
161,1,0,1,4,2,2,1,2.8187119703537076,0.35288395537379746,-1.020547991730168
5675,0,2,1,2,1,5,4,1.8786270236620188,0.7322007073372602,3.2287685114893145
6873,0,8,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.3048043911741535
6545,0,2,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-1.2045495582147725
4798,0,2,1,2,1,5,1,0.46849960362448534,-0.21609117257139643,2.052570982144358
1500,0,5,1,0,3,0,1,-0.17428931225885164,1.2933455255165174,-1.7370936716638257
7989,0,8,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,-0.06501591182344083
3843,0,2,1,2,1,4,1,-0.5767254980670828,-0.21609117257139643,2.052570982144358
5225,1,2,1,4,1,4,1,-0.08317576815685446,-0.026432796589665127,0.897003030084873
2613,1,5,1,4,3,5,0,-1.7586209159116462,0.35288395537379746,0.959363234635779
3461,1,5,1,4,2,5,0,-0.7509296816823438,0.7322007073372602,0.08544075864431919
1021,1,0,1,4,2,2,3,2.4247468310721865,1.301175835282454,-1.020547991730168
3073,0,2,1,2,1,4,4,-1.7586209159116462,0.7322007073372602,1.4644722174718798
7555,0,5,1,4,0,1,2,0.6136409663041908,3.027982072095903,0.5051951659026519
3943,1,5,1,4,3,5,0,-0.5226976794893742,0.7322007073372602,-0.2058667333528342
1585,1,6,1,4,3,4,5,-0.09966971927229715,-0.14554300365969353,-1.198062696213186
1955,1,6,1,4,2,4,1,-0.09966971927229715,-0.7145181316048876,-1.198062696213186
3152,0,2,1,2,1,5,0,-1.7586209159116462,-0.026432796589665127,1.4644722174718798
6349,0,2,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,0.2290334705127982
34,1,3,1,4,3,3,3,2.8187119703537076,0.35288395537379746,-1.020547991730168
4014,0,2,1,2,1,4,4,0.46849960362448534,0.7322007073372602,1.4699559981500512
775,1,0,1,4,3,3,1,0.46849960362448534,0.7322007073372602,-1.9066733720440707
2556,1,5,1,4,3,4,0,-0.7509296816823438,1.301175835282454,0.08544075864431919
7595,0,2,1,0,7,4,2,-0.20480987427217634,-2.0421267634770066,-0.5961118831713068
1478,1,6,1,4,2,3,1,1.7044228400467576,-0.7145181316048876,-1.198062696213186
7099,0,2,1,0,7,4,4,0.18915526500934482,-2.0421267634770066,0.2290334705127982
5486,0,2,1,2,1,5,4,-0.5767254980670828,0.7322007073372602,0.8818572334775732
6235,0,2,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.010755008837914495
1363,0,5,1,0,3,3,1,1.3104577007652365,1.2933455255165174,-0.674901728968094
7041,0,5,1,4,3,4,2,0.6136409663041908,2.0796901921872464,0.5051951659026519
2612,1,5,1,4,3,5,0,-0.17428931225885164,1.1115174593007227,-0.2058667333528342
7513,0,5,2,4,7,2,1,-0.9706906373486036,0.34505364560786106,-0.05708090772066722
2824,1,5,1,4,2,5,0,-0.5767254980670828,1.1115174593007227,-1.3820642626977904
2041,1,5,1,4,2,5,0,-0.17428931225885164,0.35288395537379746,-1.0907567707006371
241,1,3,1,4,2,3,1,-0.09966971927229715,1.301175835282454,-1.020547991730168
2061,1,6,1,4,3,4,1,1.0076061055857122,-1.09383488356835,-1.198062696213186
2363,1,5,1,4,2,5,0,-0.4025213144518212,0.35288395537379746,-1.0880148803615513
600,0,5,1,0,3,0,1,-0.9706906373486036,0.9140287735530548,-0.674901728968094
2435,1,5,1,4,3,5,0,-1.7586209159116462,1.1115174593007227,0.08544075864431919
5393,1,2,1,4,1,4,1,-1.4933031881943875,0.7322007073372602,0.897003030084873
6310,0,2,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,-0.30206250083506786
2888,1,5,1,4,2,4,0,0.6591977383551894,1.301175835282454,-0.796707388364398
6164,0,8,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.913242066217619
646,1,0,1,4,2,3,3,2.6445077867384463,-0.21609117257139643,-1.020547991730168
3890,0,2,1,2,1,5,1,0.8334019219704508,-0.21609117257139643,4.393998479477928
3556,0,2,1,2,1,5,0,0.46849960362448534,0.7322007073372602,2.052570982144358
3202,1,5,1,4,3,5,0,0.6591977383551894,1.1115174593007227,-0.21683429470917706
1528,1,0,1,4,2,2,3,0.46849960362448534,-0.21609117257139643,-1.020547991730168
6975,0,5,2,4,7,3,1,0.052484948856349585,1.8623206534617112,-0.665518582764133
1267,1,6,1,4,2,4,5,1.0076061055857122,-1.2834932595500816,-1.198062696213186
7734,0,2,1,0,7,4,2,0.5375636322398677,-2.0421267634770066,0.22629158017371254
1899,0,5,1,0,3,3,1,-0.9706906373486036,1.2933455255165174,-0.5202183215768948
4658,0,2,1,2,1,4,4,0.46849960362448534,-0.21609117257139643,3.217800950132971
3005,1,5,1,4,3,5,0,-0.34849349587411305,1.1115174593007227,-0.796707388364398
2734,1,5,1,4,2,5,0,-1.584416732296385,1.1115174593007227,-0.21683429470917706
7101,0,7,1,0,7,4,4,0.18915526500934482,-2.0421267634770066,0.2290334705127982
189,1,0,1,4,3,5,4,-0.4025213144518212,1.301175835282454,-1.9066733720440707
1806,0,5,1,0,3,3,1,0.4394367826889296,0.5347120215895923,-0.5202183215768948
975,0,5,1,0,2,3,1,-0.9706906373486036,1.2933455255165174,0.5419736211188371
2747,1,5,1,4,2,5,0,-0.4025213144518212,1.1115174593007227,-1.3820642626977904
7643,0,5,2,4,7,2,1,-0.8185359692199575,1.2933455255165174,0.47401506362719864
2047,0,5,1,0,2,3,1,-1.584416732296385,0.5347120215895923,-0.5202183215768948
7849,0,7,1,0,7,4,0,0.18915526500934482,-2.0421267634770066,-0.010755008837914495
2558,1,5,1,4,3,4,0,-0.5767254980670828,0.35288395537379746,-1.0907567707006371
1082,1,3,1,4,2,2,3,2.4247468310721865,0.16322557939206617,-1.020547991730168
474,1,3,1,4,3,4,0,1.4846618843804975,-0.5326900653890926,-1.3820642626977904
7728,0,7,1,0,7,4,4,0.18915526500934482,-2.0421267634770066,-0.9105001758785335
2904,1,5,1,4,3,5,0,-0.5767254980670828,0.35288395537379746,-1.3820642626977904
4843,1,5,2,4,5,4,3,2.2505426474569252,-0.21609117257139643,-0.8430332872471509
6396,0,5,2,4,7,3,1,-0.09966971927229715,0.34505364560786106,-0.05708090772066722
4117,0,2,1,2,1,5,4,-0.7133958142200783,-0.21609117257139643,4.393998479477928
3385,1,5,1,4,2,4,0,-1.9328250995269078,1.1115174593007227,-1.0907567707006371
4555,0,2,1,2,1,5,0,-0.7133958142200783,-0.21609117257139643,2.6461535274950068
1184,1,0,1,4,2,3,1,0.2942954200092241,0.35288395537379746,-1.020547991730168
6420,0,2,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.06501591182344083
5051,0,8,1,0,7,4,2,-0.7509296816823438,-2.0421267634770066,-0.06501591182344083
5311,0,5,1,0,7,4,0,1.9476910522774011,-0.14554300365969353,-0.8822262614047723
2433,1,5,1,4,3,5,0,-1.7586209159116462,0.35288395537379746,-1.0907567707006371
6949,0,2,1,0,7,4,2,-0.20480987427217634,-2.0421267634770066,-0.06501591182344083
